aX,aY,aZ,gX,gY,gZ
-0.175415,-0.076050,-0.910034,6.469726,-9.033203,-26.062010
-0.177124,-0.057251,-0.918579,11.108397,-5.310058,-30.334471
-0.184326,-0.067017,-0.955078,-0.671387,-3.112793,-37.414551
-0.184204,-0.134888,-0.999023,-8.605957,-5.310058,-40.283199
-0.183228,-0.158569,-0.957275,-11.230468,-8.117676,-37.902832
-0.184570,-0.094482,-0.898926,-14.770507,-7.080078,-34.790039
-0.204224,-0.082764,-0.900146,-22.338865,2.075195,-46.325680
-0.213135,-0.232788,-1.005859,-24.047850,4.394531,-49.926754
-0.208618,-0.358032,-1.033691,-19.836426,-0.061035,-47.546383
-0.200684,-0.372925,-1.020386,-16.296387,-6.347656,-33.447266
-0.187256,-0.261475,-0.923950,-15.930175,-9.399414,-26.977537
-0.180542,-0.190186,-0.850342,-17.761230,-7.324218,-26.062010
-0.182617,-0.265381,-0.920776,-13.732909,1.037598,-32.531738
-0.188110,-0.297852,-0.916626,-14.892577,1.892090,-31.677244
-0.192871,-0.353516,-0.951416,-17.578125,2.990722,-29.418943
-0.189941,-0.368652,-0.989624,-16.967773,0.854492,-20.629881
-0.186279,-0.315430,-0.911499,-13.366698,-4.516602,-12.145995
-0.191772,-0.374023,-0.911377,-9.521484,-1.464844,-11.718749
-0.194824,-0.408691,-0.892822,-5.859375,0.610352,-6.958007
-0.194214,-0.401123,-0.928345,-9.094238,4.272461,0.610352
-0.190430,-0.422607,-0.988892,-8.911133,2.929687,3.112793
-0.186157,-0.395264,-0.907349,-5.798339,-3.723144,12.023925
-0.189209,-0.366577,-0.864990,-1.037598,-2.563476,19.165039
-0.196289,-0.337524,-0.891235,1.098633,0.915527,20.874022
-0.198730,-0.344727,-0.960083,5.187988,5.065917,23.620604
-0.197754,-0.328125,-0.985596,9.399414,2.380371,30.029295
-0.189453,-0.262939,-0.936035,10.498046,0.000000,33.142090
-0.189697,-0.259277,-0.951660,8.483887,1.586914,32.470703
-0.184448,-0.294434,-0.924805,8.544922,0.488281,32.775879
-0.180054,-0.308716,-0.894409,12.329101,1.220703,35.888672
-0.183594,-0.317505,-0.889893,14.770507,3.540039,38.635254
-0.197510,-0.265625,-0.949463,18.249512,7.629394,44.616695
-0.202026,-0.213745,-0.958130,17.700195,5.920410,46.203609
-0.198730,-0.194458,-0.942627,18.981934,3.479004,45.532223
-0.200195,-0.156494,-0.980957,18.554687,1.770019,44.555660
-0.208984,-0.151123,-0.920776,15.380858,-1.892090,42.114254
-0.204468,-0.155273,-0.959961,20.690916,7.934570,44.128414
-0.198120,-0.163696,-1.079102,24.780272,8.789063,45.104977
-0.185425,-0.141968,-1.025269,26.733397,-0.854492,46.264645
-0.176147,-0.092529,-0.917847,20.324705,-4.333496,45.227047
-0.172729,-0.061279,-0.941772,18.676758,0.122070,41.503902
-0.212891,-0.244873,-0.981567,-8.361816,-7.019042,-28.198240
-0.205078,-0.269287,-0.945435,-9.887695,-8.422852,-26.733397
-0.202148,-0.289063,-0.957520,-15.991210,-7.507324,-23.498533
-0.197754,-0.251465,-0.921753,-16.906738,-8.911133,-20.263670
-0.194214,-0.238281,-0.894653,-16.845703,-6.896972,-19.104004
-0.193115,-0.287720,-0.942017,-8.544922,-3.417969,-19.531250
-0.192871,-0.295410,-0.936768,-4.882812,-4.577637,-15.624999
-0.193359,-0.343872,-0.930908,-4.638672,-4.699707,-13.671874
-0.192749,-0.350708,-0.871460,-8.056641,-4.211426,-5.981445
-0.193115,-0.327759,-0.968262,-13.122558,1.403808,-0.183105
-0.195190,-0.350830,-0.960937,-12.817382,-3.112793,1.953125
-0.194214,-0.348145,-0.868652,-11.108397,-2.929687,5.065917
-0.199585,-0.373413,-0.945801,-4.516602,4.394531,9.460449
-0.203735,-0.366821,-0.983643,-2.563476,1.525879,14.160155
-0.204102,-0.353271,-0.945068,-7.080078,-5.371093,18.310547
-0.208252,-0.332642,-0.939819,-6.713867,-4.272461,20.080564
-0.208130,-0.306641,-0.924316,5.249023,-1.159668,26.123045
-0.205566,-0.299561,-0.926514,13.977050,4.272461,30.456541
-0.206909,-0.307251,-0.925049,11.779784,5.798339,31.311033
-0.208984,-0.294922,-0.955200,5.310058,7.812500,35.095215
-0.201660,-0.187622,-0.922241,5.065917,6.652832,39.916992
-0.196533,-0.176025,-0.935791,6.896972,5.676269,32.958984
-0.202393,-0.222290,-0.947388,6.347656,3.112793,29.785154
-0.196533,-0.264893,-0.921143,4.577637,4.943848,31.494139
-0.195190,-0.280151,-0.934204,6.958007,9.277344,38.330078
-0.195312,-0.269287,-0.966064,13.549804,5.798339,45.532223
-0.195068,-0.204468,-0.910767,17.028809,4.089355,47.302242
-0.199219,-0.122925,-0.900757,18.920898,6.591796,46.386715
-0.200928,-0.119751,-0.990967,20.690916,10.009766,40.710445
-0.205078,-0.152222,-1.079224,21.606443,3.479004,38.085937
-0.199829,-0.169312,-0.994629,16.235352,-9.948730,36.499023
-0.187622,-0.167847,-0.952515,8.972168,-8.056641,38.513184
-0.176636,-0.140991,-0.897095,6.958007,-5.493164,39.855957
-0.170166,-0.150391,-0.903198,14.648437,4.272461,39.367676
-0.173828,-0.221069,-0.980103,24.475096,9.582520,37.475586
-0.177246,-0.247070,-1.006958,24.169920,1.281738,47.607418
-0.180298,-0.086548,-0.918457,21.179197,-0.854492,49.987789
-0.180420,-0.028076,-0.927002,20.324705,2.746582,44.494625
-0.176270,-0.006836,-0.941162,18.127441,7.568359,38.085937
-0.170532,-0.014893,-0.983643,12.573241,9.155273,31.311033
-0.159912,-0.080688,-1.020142,11.291503,8.483887,29.541014
-0.147339,-0.045532,-1.007690,11.169433,3.845215,30.151365
-0.143433,-0.004395,-0.951416,11.413573,-0.610352,28.076170
-0.149048,0.032959,-0.905273,10.925292,1.647949,24.902342
-0.158691,0.059082,-0.996094,7.141113,7.812500,18.554687
-0.162598,0.063721,-1.015991,1.464844,5.798339,10.314940
-0.165649,0.013428,-1.019775,2.075195,3.417969,4.760742
-0.160278,-0.010498,-1.019409,2.014160,2.258301,3.356933
-0.158691,-0.023193,-1.024170,-2.685547,0.793457,1.403808
-0.164307,-0.010010,-1.000854,-3.479004,-0.976562,0.061035
-0.172241,0.009521,-0.993164,-1.892090,-0.122070,-1.708984
-0.171997,0.039795,-1.033691,-0.671387,1.403808,-6.713867
-0.174072,0.017456,-0.997803,-4.760742,0.183105,-15.075683
-0.177734,-0.016846,-1.005493,-4.699707,3.173828,-18.981934
-0.173828,-0.023926,-0.999756,-0.976562,2.258301,-18.310547
-0.173584,-0.041992,-0.996094,-1.281738,1.892090,-20.446775
-0.182983,-0.071167,-0.985352,-4.333496,0.915527,-23.132322
-0.184814,-0.061523,-0.971069,-8.789063,3.295898,-24.536131
-0.184082,-0.055664,-0.994019,-17.211914,2.624511,-30.883787
-0.183350,-0.122192,-1.001831,-17.211914,0.610352,-32.226562
-0.196411,-0.133789,-0.901978,-11.596679,-2.258301,-30.212400
-0.198486,-0.145020,-0.896729,-2.807617,7.812500,-26.672361
-0.196167,-0.131958,-1.042847,0.366211,10.803222,-25.085447
-0.192627,-0.069946,-0.998535,-0.427246,1.098633,-27.160643
-0.198364,-0.071411,-0.945312,-16.784668,-5.371093,-35.522461
-0.199707,-0.104980,-0.942383,-17.578125,-3.967285,-39.672852
-0.197021,-0.139282,-0.952515,-14.953612,-3.112793,-38.879395
-0.199585,-0.151367,-0.970703,-12.268065,-3.540039,-37.414551
-0.199219,-0.143433,-0.957764,-8.422852,-5.065917,-36.193848
-0.197388,-0.133789,-0.969727,-6.347656,-4.638672,-36.193848
-0.196411,-0.132080,-0.980103,-6.652832,-6.164550,-36.926270
-0.197021,-0.159912,-0.924805,-6.896972,-8.911133,-38.024902
-0.205322,-0.142578,-0.940674,-11.169433,-5.798339,-37.048340
-0.208252,-0.162598,-0.974609,-10.803222,-4.699707,-39.855957
-0.204224,-0.203857,-1.017090,-8.850098,-6.225585,-39.672852
-0.193359,-0.200806,-0.945068,-10.131835,-13.549804,-37.841797
-0.193481,-0.208984,-0.889893,-15.747069,-11.962890,-36.743164
-0.201172,-0.212036,-0.880981,-21.484373,-5.065917,-35.034180
-0.200073,-0.201660,-0.945312,-23.864744,-1.953125,-34.667969
-0.199585,-0.221924,-0.975342,-25.390623,-1.464844,-36.193848
-0.199707,-0.250366,-0.973633,-20.507811,-4.516602,-36.560059
-0.199463,-0.322876,-0.951782,-14.465331,-6.591796,-29.907225
-0.201660,-0.278931,-0.913086,-14.831542,-6.347656,-26.306150
-0.198120,-0.285767,-0.928467,-14.526366,-2.746582,-25.573729
-0.197998,-0.305908,-0.938232,-11.718749,-1.159668,-25.024412
-0.194702,-0.333618,-0.937988,-8.483887,-1.464844,-20.935057
-0.187134,-0.319214,-0.916138,-8.666992,-1.647949,-17.822266
-0.181763,-0.299072,-0.898193,-10.925292,-1.098633,-13.793944
-0.185425,-0.306763,-0.892944,-9.216309,0.427246,-11.718749
-0.192017,-0.331177,-0.929932,-3.723144,2.319336,-8.728027
-0.196167,-0.352295,-0.920410,-3.356933,2.075195,-6.652832
-0.201416,-0.321289,-0.935303,-7.812500,3.479004,-2.075195
-0.204590,-0.336914,-0.949829,-8.850098,3.173828,-0.122070
-0.205200,-0.371460,-0.929565,-8.666992,2.502441,2.563476
-0.208252,-0.347290,-0.922607,-8.483887,2.929687,8.666992
-0.209229,-0.354004,-0.954346,-5.249023,3.112793,11.291503
-0.208496,-0.360596,-0.959229,-2.746582,0.427246,14.709472
-0.210815,-0.374512,-0.952881,-1.831055,-3.417969,19.531250
-0.214355,-0.364502,-0.929199,-1.647949,-3.845215,22.216795
-0.218262,-0.326416,-0.912720,2.441406,-2.197266,27.832029
-0.218750,-0.306152,-0.888428,9.277344,3.234863,31.982420
-0.212524,-0.291138,-0.967407,15.136718,6.652832,32.653809
-0.207153,-0.349731,-0.962036,17.822266,3.662109,33.508301
-0.202881,-0.320923,-0.907104,19.592285,1.342773,40.344234
-0.203979,-0.278687,-0.907104,21.240232,1.037598,43.762203
-0.210937,-0.210205,-0.854736,21.728514,0.732422,43.395992
-0.223145,-0.185547,-0.934204,26.062010,9.521484,41.320797
-0.226562,-0.185791,-1.039551,33.935547,10.192870,37.414551
-0.219727,-0.300537,-1.094604,31.921385,-2.685547,39.978027
-0.198608,-0.226929,-0.957886,27.099607,-5.432128,48.889156
-0.192017,-0.010376,-0.940552,19.470215,-5.187988,52.307125
-0.191650,-0.063110,-0.921997,23.437498,-2.746582,36.315918
-0.183228,-0.185913,-0.986572,27.343748,1.098633,35.400391
-0.176147,-0.179443,-1.057983,27.221678,-0.366211,40.893551
-0.173950,-0.145508,-1.006104,17.395020,-10.742187,44.982906
-0.167236,-0.058960,-0.877441,16.784668,-4.516602,43.945309
-0.165039,-0.045044,-0.920166,18.554687,1.892090,41.442867
-0.161987,-0.051514,-0.987061,16.113281,6.530761,36.376953
-0.156128,-0.056763,-1.013428,12.084960,3.845215,34.179687
-0.144165,-0.032227,-0.985840,11.962890,-2.502441,31.677244
-0.137695,-0.021851,-0.912476,13.183593,-3.967285,29.541014
-0.133911,0.010620,-0.936646,13.488769,1.525879,26.123045
-0.135620,0.008545,-0.989380,14.648437,5.065917,21.484373
-0.135498,0.023071,-0.960083,11.352538,2.563476,19.104004
-0.131226,0.087158,-0.977417,9.582520,3.479004,17.944336
-0.139160,0.087280,-0.980103,2.746582,3.051758,9.521484
-0.141235,0.059326,-1.002075,-4.089355,3.845215,2.685547
-0.142944,0.093628,-1.032104,-4.760742,3.356933,1.525879
-0.175659,-0.272583,-0.999756,-11.901855,-7.446289,24.047850
-0.190063,-0.306274,-0.918213,-21.423338,-16.601562,21.423338
-0.190186,-0.292114,-0.784790,-15.258788,-10.192870,24.963377
-0.196777,-0.296997,-0.952393,-0.183105,9.155273,28.869627
-0.201904,-0.313965,-0.994141,6.713867,8.483887,32.531738
-0.198975,-0.300293,-1.004761,8.483887,4.943848,40.527340
-0.193481,-0.232300,-0.945679,7.202148,2.990722,41.442867
-0.172974,-0.230469,-0.903809,9.948730,0.244141,39.001465
-0.164673,-0.213379,-0.862061,5.126953,1.159668,34.423828
-0.170288,-0.303589,-0.905640,2.319336,4.760742,31.311033
-0.184814,-0.351685,-0.982422,4.821777,8.178711,36.987305
-0.186646,-0.282715,-0.960815,12.878417,5.615234,50.964352
-0.177612,-0.139160,-0.934570,15.319823,7.385253,49.194332
-0.173950,-0.096680,-0.940308,15.136718,6.225585,45.654293
-0.173706,-0.129883,-0.917358,15.869140,9.399414,40.039062
-0.174438,-0.171143,-0.996582,17.272949,15.502929,37.902832
-0.163818,-0.222290,-1.076416,14.404296,10.192870,38.757324
-0.152710,-0.128784,-0.932129,5.371093,-2.746582,42.419430
-0.152710,-0.055664,-0.857666,4.028320,1.037598,39.184570
-0.157471,-0.051270,-0.872192,4.821777,12.817382,31.249998
-0.174683,-0.142456,-0.973755,4.760742,17.272949,27.832029
-0.171631,-0.136719,-1.076050,5.981445,16.784668,29.357908
-0.168457,-0.117920,-1.088745,9.582520,6.591796,30.639647
-0.156128,-0.101074,-1.001099,10.070800,-0.427246,30.578611
-0.143188,0.000977,-0.894043,7.080078,1.159668,28.015135
-0.152710,-0.044922,-0.968994,-0.915527,9.277344,15.563964
-0.160156,-0.079224,-1.037720,-3.356933,8.728027,8.850098
-0.163452,-0.069580,-1.054199,-4.882812,4.028320,7.812500
-0.165894,-0.079468,-0.971436,-11.352538,-3.662109,3.662109
-0.164795,-0.097290,-0.990845,-2.136230,2.624511,4.394531
-0.157959,0.009277,-1.000977,7.080078,0.793457,2.014160
-0.164307,-0.007446,-1.040649,7.690429,2.502441,-3.906250
-0.176392,-0.029907,-1.062378,4.577637,1.525879,-11.962890
-0.181885,-0.071167,-1.039795,-4.760742,-1.708984,-18.615723
-0.175293,-0.166382,-1.075684,-4.760742,-5.493164,-15.808105
-0.176270,-0.109863,-0.947632,-3.051758,-8.666992,-13.244628
-0.172607,-0.087891,-0.944214,-0.427246,0.793457,-14.709472
-0.171021,-0.099976,-1.001587,1.220703,6.408691,-19.042969
-0.172852,-0.146118,-0.960327,-2.075195,2.990722,-20.202635
-0.166016,-0.132690,-0.986206,-3.601074,5.004883,-19.226074
-0.167969,-0.119629,-0.963745,-4.333496,1.525879,-22.277830
-0.166626,-0.134644,-0.939453,-1.281738,-1.098633,-26.000975
-0.163696,-0.145020,-0.915405,1.159668,0.732422,-26.550291
-0.177368,-0.158081,-0.880249,3.662109,3.845215,-26.367186
-0.192749,-0.189819,-0.992065,12.634276,13.122558,-23.864744
-0.197266,-0.130005,-1.016357,9.460449,9.826660,-21.423338
-0.208008,-0.105957,-1.005005,2.746582,1.037598,-30.639647
-0.208252,-0.160400,-0.970825,1.342773,-1.037598,-34.423828
-0.207886,-0.197144,-0.956421,-0.427246,-2.929687,-36.315918
-0.209717,-0.166382,-0.950073,-9.643555,-5.493164,-32.958984
-0.210449,-0.127563,-0.997681,-7.141113,-5.981445,-35.522461
-0.208130,-0.203491,-0.922852,-2.624511,-4.943848,-35.400391
-0.189697,-0.147583,-0.952026,0.000000,2.380371,-30.029295
-0.183228,-0.108276,-0.943970,-11.596679,-2.807617,-33.935547
-0.191650,-0.098511,-0.920288,-16.174316,-8.300781,-42.541500
-0.210327,-0.174194,-0.893311,-14.892577,-7.873535,-45.043941
-0.225220,-0.214722,-0.986084,-11.413573,-4.272461,-44.738766
-0.224609,-0.215698,-0.979370,-13.305663,-7.019042,-43.212887
-0.225952,-0.250610,-0.978760,-17.517090,-5.859375,-41.564938
-0.230103,-0.253662,-0.996582,-19.775391,-6.896972,-39.978027
-0.227905,-0.249878,-0.946167,-19.714355,-10.070800,-38.085937
-0.217896,-0.257690,-0.909668,-17.028809,-9.338379,-37.658691
-0.214478,-0.275635,-0.891602,-13.977050,-6.835937,-36.987305
-0.209961,-0.322754,-0.920410,-13.244628,-4.821777,-35.888672
-0.207275,-0.351807,-0.930298,-13.244628,-5.004883,-31.860350
-0.206787,-0.355591,-0.918945,-12.756347,-6.347656,-27.099607
-0.205322,-0.341675,-0.893188,-13.061522,-5.126953,-22.766111
-0.203247,-0.337891,-0.909790,-12.451171,-1.525879,-21.301268
-0.202515,-0.387573,-0.921997,-11.657714,-1.831055,-20.080564
-0.201294,-0.427490,-0.896118,-7.751464,-3.051758,-14.221190
-0.202393,-0.419922,-0.895996,-6.103515,-1.708984,-6.835937
-0.201660,-0.425781,-0.901245,-6.469726,-0.671387,-2.990722
-0.200439,-0.427490,-0.890747,-7.629394,-0.244141,-0.244141
-0.201172,-0.412476,-0.902344,-8.728027,0.488281,5.798339
-0.205933,-0.390503,-0.904175,-7.812500,0.488281,11.535644
-0.219238,-0.399292,-0.932739,-1.464844,2.868652,16.601562
-0.225586,-0.358398,-0.961426,3.601074,1.831055,20.812986
-0.225098,-0.296997,-0.941162,7.202148,0.427246,25.817869
-0.224731,-0.297485,-0.978638,5.737304,0.671387,25.146482
-0.225586,-0.321411,-0.946289,5.310058,-1.708984,25.268553
-0.213135,-0.318359,-0.939453,4.638672,0.610352,28.320311
-0.204224,-0.347412,-0.992676,12.695312,2.258301,31.982420
-0.191528,-0.342651,-0.932861,12.634276,-6.469726,39.245605
-0.201294,-0.287231,-0.838501,9.155273,-5.065917,39.733887
-0.208496,-0.269043,-0.890015,13.793944,0.854492,40.405270
-0.205933,-0.252197,-0.904175,21.484373,6.591796,42.236324
-0.200195,-0.256714,-0.961548,19.287109,8.117676,44.738766
-0.194336,-0.176880,-0.972046,15.869140,6.347656,45.715328
-0.183838,-0.199341,-0.929687,13.916015,2.319336,41.503902
-0.174805,-0.226074,-0.923706,14.282226,-0.366211,38.696289
-0.169312,-0.265259,-0.905884,14.648437,-0.793457,39.123535
-0.181274,-0.238892,-0.952881,20.690916,2.807617,44.006344
-0.181763,-0.202026,-0.984741,21.484373,2.502441,46.020504
-0.176880,-0.196655,-0.970459,13.061522,-4.089355,44.433590
-0.174805,-0.197510,-0.921753,12.512206,-4.394531,45.410152
-0.163574,-0.127563,-0.841797,15.380858,-0.427246,48.217770
-0.159058,-0.091919,-0.872559,7.568359,8.056641,41.564938
-0.159790,-0.141479,-1.013672,4.455566,9.399414,36.010742
-0.172607,-0.126953,-1.047974,-1.831055,2.380371,34.667969
-0.165649,-0.058716,-1.009277,-4.211426,-3.723144,38.757324
-0.161011,-0.001953,-1.025879,-17.883301,-9.399414,32.897949
-0.148315,0.046631,-0.963135,-26.794432,-16.845703,13.488769
-0.137817,-0.098022,-1.009155,-28.747557,-16.052246,6.103515
-0.140137,-0.153564,-1.020386,-24.597166,-17.211914,6.408691
-0.137329,-0.132568,-0.954224,-19.287109,-13.977050,14.160155
-0.124023,-0.128052,-0.909180,-15.869140,-4.882812,17.272949
-0.118408,0.085205,-0.939209,-6.042480,9.094238,20.080564
-0.119019,0.043579,-1.001953,-2.197266,10.742187,-0.732422
-0.124634,-0.128174,-1.043213,-7.629394,5.310058,-7.934570
-0.118652,-0.181519,-1.063965,-7.568359,4.272461,-6.042480
-0.121338,-0.125244,-0.954712,-2.990722,-2.929687,-1.037598
-0.143799,-0.084473,-0.940674,10.131835,2.319336,-3.417969
-0.152954,-0.121704,-0.952393,19.958496,13.916015,-7.324218
-0.152100,-0.182861,-1.031372,25.939939,20.324705,-5.065917
-0.146973,-0.080322,-1.068359,25.146482,19.409180,-1.892090
-0.153076,-0.047852,-1.042969,6.042480,7.507324,-12.573241
-0.163696,-0.095581,-0.972046,8.300781,8.300781,-18.859863
-0.167480,-0.138916,-0.969482,11.108397,11.352538,-17.822266
-0.172852,-0.111816,-0.926758,12.512206,15.136718,-13.916015
-0.172241,-0.124756,-0.958374,27.587889,25.390623,-12.573241
-0.159424,-0.082764,-1.034302,23.071287,18.371582,-15.319823
-0.157471,-0.030640,-1.012207,10.803222,8.728027,-22.155760
-0.184570,-0.064819,-0.899658,-14.099120,-6.469726,-36.743164
-0.193359,-0.137939,-0.917603,-9.887695,0.366211,-42.846676
-0.191650,-0.208008,-0.946411,-1.403808,3.356933,-35.522461
-0.192261,-0.177124,-0.935425,-0.671387,5.310058,-31.494139
-0.192017,-0.110474,-0.999390,9.704590,9.399414,-27.160643
-0.194458,-0.114380,-1.014160,6.286621,0.183105,-33.630371
-0.179810,-0.049316,-0.936646,13.305663,-2.014160,28.076170
-0.168823,0.040039,-0.933350,10.070800,3.356933,28.320311
-0.162720,0.054687,-0.966187,2.990722,9.277344,19.653320
-0.157837,-0.002930,-1.000977,0.610352,9.460449,14.587401
-0.160278,-0.032715,-1.042480,-3.417969,7.690429,9.399414
-0.163452,-0.014038,-1.052734,-4.882812,3.356933,5.798339
-0.171265,0.025879,-0.976196,5.065917,-2.929687,-0.366211
-0.165039,-0.004150,-0.962524,8.666992,1.647949,-3.540039
-0.172852,-0.039795,-0.994873,8.178711,5.187988,-7.934570
-0.172241,-0.045410,-0.938110,-2.868652,5.493164,-9.704590
-0.179932,-0.013062,-1.022705,-8.972168,10.375976,-13.916015
-0.184204,-0.022949,-1.058594,-8.850098,7.141113,-16.784668
-0.182739,-0.062134,-1.032837,-7.080078,1.403808,-21.545408
-0.187622,-0.076904,-1.006836,-5.615234,-2.136230,-22.705076
-0.197754,-0.099365,-0.958740,-7.324218,-0.732422,-23.925779
-0.197998,-0.102661,-1.041138,-8.605957,0.183105,-23.376463
-0.195557,-0.043701,-0.958618,-10.314940,-3.662109,-22.766111
-0.196045,-0.019409,-0.914917,-13.183593,1.403808,-29.357908
-0.198975,-0.099731,-0.984619,-11.291503,7.202148,-37.109375
-0.199707,-0.219482,-1.030762,-10.131835,4.455566,-37.048340
-0.197021,-0.144531,-0.972290,-12.634276,-2.868652,-29.113768
-0.199707,-0.092651,-0.954590,-10.803222,-3.295898,-28.198240
-0.204102,-0.079590,-0.935669,-6.713867,-1.647949,-30.395506
-0.198364,-0.070190,-0.952271,-3.723144,2.014160,-34.118652
-0.199707,-0.191772,-0.989624,-9.704590,1.586914,-40.527340
-0.196533,-0.235352,-1.002563,-11.169433,-2.441406,-34.179687
-0.192993,-0.131104,-0.969238,-11.474608,-8.789063,-28.808592
-0.196533,-0.071777,-0.857178,-11.962890,-7.934570,-30.883787
-0.209351,-0.037842,-0.910889,-12.634276,0.671387,-37.963867
-0.214966,-0.088013,-0.936279,-16.601562,3.051758,-48.400875
-0.218018,-0.217285,-1.014771,-18.554687,2.502441,-49.072262
-0.207153,-0.250000,-1.033569,-15.502929,-4.455566,-42.419430
-0.208618,-0.187744,-0.850098,-11.474608,-12.573241,-34.423828
-0.206055,-0.132080,-0.814575,-10.253905,-2.014160,-33.874512
-0.209229,-0.108154,-0.941406,-12.451171,1.953125,-44.860836
-0.227539,-0.191284,-0.938354,-13.305663,-0.976562,-48.156734
-0.251099,-0.302368,-0.981445,-13.000487,-1.892090,-47.851559
-0.250732,-0.349243,-1.026245,-8.789063,-2.807617,-38.024902
-0.237671,-0.274536,-0.969727,-9.948730,-8.422852,-28.747557
-0.224976,-0.234985,-0.909912,-10.742187,-6.652832,-29.235838
-0.223999,-0.232910,-0.930908,-9.521484,-2.380371,-30.456541
-0.226929,-0.244385,-0.925781,-11.108397,-2.929687,-32.043457
-0.227661,-0.349854,-0.960327,-11.779784,-3.173828,-27.404783
-0.218384,-0.318604,-0.945312,-10.192870,-4.638672,-21.850584
-0.211304,-0.230957,-0.907837,-7.080078,-6.225585,-16.113281
-0.212891,-0.221924,-0.894531,-5.249023,-3.845215,-18.127441
-0.220459,-0.270508,-0.925415,-3.784179,-2.258301,-19.104004
-0.224609,-0.305054,-0.937988,-2.807617,-1.525879,-16.845703
-0.216064,-0.311768,-0.958740,-2.746582,-1.037598,-11.840819
-0.214478,-0.305298,-0.947144,-0.427246,-3.601074,-7.019042
-0.217651,-0.297119,-0.873413,0.061035,-3.112793,-5.859375
-0.220825,-0.351196,-0.930908,-0.427246,3.234863,-4.516602
-0.226074,-0.338135,-0.950195,-0.183105,2.929687,0.793457
-0.223633,-0.338867,-0.957397,0.244141,1.281738,4.638672
-0.222046,-0.377441,-0.942261,1.098633,-0.244141,6.958007
-0.220703,-0.357544,-0.894165,4.882812,-2.624511,15.014647
-0.221802,-0.324463,-0.876587,7.751464,0.366211,20.751951
-0.224121,-0.337158,-0.910400,9.399414,4.882812,22.705076
-0.227905,-0.332642,-0.907227,9.216309,4.760742,24.719236
-0.232666,-0.358643,-0.957520,8.544922,7.446289,28.015135
-0.232300,-0.371338,-0.986450,13.427733,4.211426,34.790039
-0.226074,-0.331055,-0.956055,21.606443,-1.220703,43.945309
-0.228271,-0.231445,-0.875977,25.695799,-2.258301,46.691891
-0.232422,-0.201050,-0.932373,29.968260,4.150391,46.020504
-0.236328,-0.245483,-0.975464,33.142090,4.821777,44.372555
-0.235229,-0.270630,-0.946167,33.020020,3.234863,47.668453
-0.242676,-0.214722,-0.979004,28.930662,4.211426,55.114742
-0.245117,-0.173584,-1.002563,33.447266,2.563476,58.654781
-0.243896,-0.114624,-0.965576,43.823238,-1.281738,58.349606
-0.241455,-0.067505,-0.963013,43.884274,0.488281,57.739254
-0.230347,-0.086426,-1.038574,40.100098,2.624511,53.955074
-0.221802,-0.105957,-1.017456,36.865234,-3.601074,53.405758
-0.206177,-0.050537,-0.971924,35.278320,-4.821777,55.358883
-0.204834,-0.003418,-0.953003,34.667969,-4.943848,53.588863
-0.202393,0.018921,-0.918213,33.569336,-3.784179,48.522945
-0.197144,0.020386,-0.914917,32.043457,0.366211,43.884274
-0.194702,-0.065186,-0.980713,26.123045,5.615234,37.780762
-0.188232,-0.024170,-0.984619,20.690916,3.723144,43.090816
-0.183960,0.057251,-0.978760,15.319823,0.915527,38.757324
-0.185059,0.091064,-0.916992,12.023925,0.793457,35.461426
-0.185547,0.044189,-0.969360,11.718749,6.347656,26.733397
-0.186035,0.020874,-0.992554,21.728514,8.117676,22.766111
-0.173218,-0.012817,-0.930908,26.428221,8.789063,22.277830
-0.172974,0.093018,-0.944214,18.371582,11.413573,27.832029
-0.175781,0.118896,-0.982300,10.314940,8.728027,19.470215
-0.184326,0.061035,-0.974365,6.652832,4.943848,11.413573
-0.192261,0.042847,-0.930786,4.577637,6.225585,10.192870
-0.203735,0.061768,-1.001831,-0.793457,11.962890,10.864257
-0.203857,0.093018,-1.024170,0.122070,9.460449,8.056641
-0.205444,0.095703,-0.998047,1.586914,6.225585,3.356933
-0.219238,0.068970,-1.015381,2.746582,5.432128,-2.136230
-0.232422,0.102905,-0.997803,0.793457,6.347656,-3.173828
-0.231323,0.091797,-1.008057,9.216309,10.253905,-5.187988
-0.228027,0.110107,-1.059937,12.023925,8.911133,-6.225585
-0.231689,0.153198,-1.022461,1.953125,2.807617,-12.145995
-0.227173,0.163940,-1.003540,-4.882812,0.488281,-20.812986
-0.220703,0.114868,-0.946777,-15.197753,-0.610352,-28.991697
-0.219360,0.041016,-0.984131,-21.118162,1.342773,-30.456541
-0.224854,0.029419,-0.968506,-26.245115,0.244141,-31.311033
-0.226196,0.037964,-0.962036,-27.282713,1.525879,-34.973145
-0.236694,-0.031250,-0.997559,-18.554687,-0.732422,-38.757324
-0.235474,-0.055298,-1.004883,-16.418457,-1.281738,-36.315918
-0.235962,-0.000854,-0.939331,-24.719236,-5.249023,-34.484863
-0.230957,-0.027100,-0.911377,-28.747557,-0.061035,-38.330078
-0.224854,-0.047363,-0.979248,-22.583006,2.014160,-39.672852
-0.224609,-0.069702,-0.958374,-21.423338,-0.305176,-40.832516
-0.225464,-0.056396,-1.008911,-20.141600,-3.295898,-41.320797
-0.229370,-0.099487,-1.007446,-13.244628,-11.047362,-43.701168
-0.229858,-0.163330,-0.893799,-9.887695,-12.939452,-40.771481
-0.230591,-0.069458,-0.914673,-11.291503,-5.065917,-33.935547
